iter	Passed	Remaining
753	2083	679
754	2085	676
755	2087	673
756	2089	670
757	2091	667
758	2094	664
759	2096	661
760	2098	659
761	2101	656
762	2103	653
763	2105	650
764	2107	647
765	2110	644
766	2112	641
767	2114	638
768	2116	635
769	2119	633
770	2121	630
771	2123	627
772	2125	624
773	2128	621
774	2130	618
775	2132	615
776	2135	612
777	2137	610
778	2140	607
779	2142	604
780	2144	601
781	2146	598
782	2149	595
783	2151	592
784	2153	589
785	2155	586
786	2157	584
787	2160	581
788	2162	578
789	2164	575
790	2167	572
791	2169	569
792	2171	566
793	2173	563
794	2175	561
795	2178	558
796	2180	555
797	2183	552
798	2185	549
799	2187	546
800	2189	544
801	2191	541
802	2194	538
803	2196	535
804	2198	532
805	2200	529
806	2203	526
807	2205	524
808	2207	521
809	2209	518
810	2211	515
811	2214	512
812	2216	509
813	2218	506
814	2220	504
815	2223	501
816	2225	498
817	2227	495
818	2230	492
819	2232	490
820	2234	487
821	2236	484
822	2239	481
823	2241	478
824	2243	475
825	2246	473
826	2248	470
827	2251	467
828	2253	464
829	2255	461
830	2257	459
831	2259	456
832	2262	453
833	2264	450
834	2266	447
835	2269	445
836	2271	442
837	2273	439
838	2276	436
839	2278	434
840	2281	431
841	2283	428
842	2285	425
843	2287	422
844	2290	420
845	2292	417
846	2294	414
847	2296	411
848	2298	408
849	2301	406
850	2303	403
851	2305	400
852	2307	397
853	2310	394
854	2312	392
855	2314	389
856	2316	386
857	2319	383
858	2321	381
859	2323	378
860	2325	375
861	2328	372
862	2330	369
863	2332	367
864	2334	364
865	2336	361
866	2339	358
867	2341	356
868	2344	353
869	2346	350
870	2348	347
871	2351	345
872	2353	342
873	2355	339
874	2357	336
875	2360	334
876	2362	331
877	2364	328
878	2366	325
879	2369	323
880	2371	320
881	2373	317
882	2376	314
883	2378	312
884	2380	309
885	2382	306
886	2384	303
887	2387	301
888	2389	298
889	2391	295
890	2394	292
891	2396	290
892	2398	287
893	2400	284
894	2402	281
895	2405	279
896	2407	276
897	2410	273
898	2412	271
899	2414	268
900	2416	265
901	2418	262
902	2421	260
903	2423	257
904	2426	254
905	2428	251
906	2430	249
907	2433	246
908	2435	243
909	2437	241
910	2440	238
911	2442	235
912	2444	232
913	2446	230
914	2448	227
915	2450	224
916	2453	222
917	2456	219
918	2458	216
919	2461	214
920	2463	211
921	2465	208
922	2468	205
923	2470	203
924	2472	200
925	2475	197
926	2477	195
927	2479	192
928	2481	189
929	2483	186
930	2486	184
931	2488	181
932	2490	178
933	2493	176
934	2495	173
935	2497	170
936	2499	168
937	2501	165
938	2504	162
939	2506	159
940	2508	157
941	2510	154
942	2512	151
943	2515	149
944	2517	146
945	2519	143
946	2522	141
947	2524	138
948	2526	135
949	2528	133
950	2530	130
951	2533	127
952	2535	125
953	2537	122
954	2539	119
955	2542	117
956	2544	114
957	2546	111
958	2548	108
959	2551	106
960	2553	103
961	2555	100
962	2557	98
963	2559	95
964	2561	92
965	2564	90
966	2566	87
967	2568	84
968	2571	82
969	2573	79
970	2575	76
971	2577	74
972	2579	71
973	2582	68
974	2584	66
975	2586	63
976	2588	60
977	2591	58
978	2593	55
979	2595	52
980	2597	50
981	2600	47
982	2602	45
983	2604	42
984	2606	39
985	2609	37
986	2611	34
987	2613	31
988	2616	29
989	2618	26
990	2620	23
991	2622	21
992	2624	18
993	2627	15
994	2629	13
995	2631	10
996	2634	7
997	2636	5
998	2638	2
999	2640	0
